serie,municipio,tributo,origin,train_end,step,target_date,y_true,mu_log,sigma_log,y_pred_median,y_pred_mean,insample_scale
salvador-ISSQN,salvador,ISSQN,2023-10-01,2023-10-01,10,2024-08-01,179459931.33462426,18.882075384755556,0.1098686942055081,158628474.04557827,159588781.5929957,11093784.141218888
salvador-ISSQN,salvador,ISSQN,2023-10-01,2023-10-01,11,2024-09-01,184543486.4872822,18.822945123403315,0.10993422400693764,149520658.23210886,150426912.08487988,11093784.141218888
salvador-ISSQN,salvador,ISSQN,2023-10-01,2023-10-01,12,2024-10-01,179016330.2612471,18.907151544686887,0.10997225445387682,162656560.4254015,163643116.0684798,11093784.141218888
salvador-ISSQN,salvador,ISSQN,2023-11-01,2023-11-01,1,2023-12-01,187215660.76514104,19.036512118258,0.08678243017234596,185119499.59324446,185817898.79162818,11160801.193844516
salvador-ISSQN,salvador,ISSQN,2023-11-01,2023-11-01,2,2024-01-01,204327604.53179494,18.77076002678838,0.09761503959140407,141918006.07530892,142595766.10074756,11160801.193844516
salvador-ISSQN,salvador,ISSQN,2023-11-01,2023-11-01,3,2024-02-01,159278235.93683836,18.741628291325114,0.10330504985267237,137843327.6550648,138580820.92598033,11160801.193844516
salvador-ISSQN,salvador,ISSQN,2023-11-01,2023-11-01,4,2024-03-01,162189752.8885526,18.82463185918504,0.10642483343045639,149773072.89503294,150623662.38984448,11160801.193844516
salvador-ISSQN,salvador,ISSQN,2023-11-01,2023-11-01,5,2024-04-01,170382067.58095023,18.80286161330404,0.10816990835066338,146547712.10605773,147407582.4688295,11160801.193844516
salvador-ISSQN,salvador,ISSQN,2023-11-01,2023-11-01,6,2024-05-01,166327769.7078219,18.814857484629687,0.10915611921357109,148316266.06843716,149202501.8180093,11160801.193844516
salvador-ISSQN,salvador,ISSQN,2023-11-01,2023-11-01,7,2024-06-01,159858497.2817491,18.82435148025786,0.10971657074699276,149731085.56799015,150635014.03302658,11160801.193844516
salvador-ISSQN,salvador,ISSQN,2023-11-01,2023-11-01,8,2024-07-01,169912894.89976043,18.83391604920051,0.11003605113164247,151170069.51941347,152088023.85062963,11160801.193844516
salvador-ISSQN,salvador,ISSQN,2023-11-01,2023-11-01,9,2024-08-01,179459931.33462426,18.88692332736911,0.11021848344950362,159399362.88723955,160370510.1267278,11160801.193844516
salvador-ISSQN,salvador,ISSQN,2023-11-01,2023-11-01,10,2024-09-01,184543486.4872822,18.826601706161256,0.1103227596471679,150068393.70269945,150984427.72457275,11160801.193844516
salvador-ISSQN,salvador,ISSQN,2023-11-01,2023-11-01,11,2024-10-01,179016330.2612471,18.909909453667385,0.11038239597547193,163105771.57113495,164102467.14351764,11160801.193844516
salvador-ISSQN,salvador,ISSQN,2023-11-01,2023-11-01,12,2024-11-01,170272112.29129708,18.914150231744753,0.11041651328863902,163798935.690273,164800487.72772518,11160801.193844516
salvador-ISSQN,salvador,ISSQN,2023-12-01,2023-12-01,1,2024-01-01,204327604.53179494,18.776590076338383,0.08633581475148086,142747811.63614705,143280816.27938238,11185880.050022231
salvador-ISSQN,salvador,ISSQN,2023-12-01,2023-12-01,2,2024-02-01,159278235.93683836,18.74599894952784,0.09720476340958237,138447112.23262298,139102736.90969095,11185880.050022231
salvador-ISSQN,salvador,ISSQN,2023-12-01,2023-12-01,3,2024-03-01,162189752.8885526,18.827908200153562,0.1028994010239174,150264585.29116586,151062217.07396805,11185880.050022231
salvador-ISSQN,salvador,ISSQN,2023-12-01,2023-12-01,4,2024-04-01,170382067.58095023,18.80531744399233,0.10601510514975007,146908050.75900432,147735939.44959125,11185880.050022231
salvador-ISSQN,salvador,ISSQN,2023-12-01,2023-12-01,5,2024-05-01,166327769.7078219,18.8166981475006,0.10775443348796755,148589517.71747503,149454664.37359065,11185880.050022231
salvador-ISSQN,salvador,ISSQN,2023-12-01,2023-12-01,6,2024-06-01,159858497.2817491,18.825730962089686,0.10873548610427204,149937779.41261482,150826792.22909442,11185880.050022231
salvador-ISSQN,salvador,ISSQN,2023-12-01,2023-12-01,7,2024-07-01,169912894.89976043,18.834949817018124,0.10929193054428842,151326425.07601586,152232905.64535344,11185880.050022231
salvador-ISSQN,salvador,ISSQN,2023-12-01,2023-12-01,8,2024-08-01,179459931.33462426,18.88769795804379,0.1096085142136201,159522886.35961518,160484026.34284905,11185880.050022231
salvador-ISSQN,salvador,ISSQN,2023-12-01,2023-12-01,9,2024-09-01,184543486.4872822,18.827182110146687,0.10978894313337327,150155519.2780615,151063209.95552006,11185880.050022231
salvador-ISSQN,salvador,ISSQN,2023-12-01,2023-12-01,10,2024-10-01,179016330.2612471,18.910344293608755,0.10989187460672072,163176711.89800802,164164971.77815714,11185880.050022231
salvador-ISSQN,salvador,ISSQN,2023-12-01,2023-12-01,11,2024-11-01,170272112.29129708,18.91447598677793,0.10995062776994542,163852302.7098189,164845718.83011073,11185880.050022231
salvador-ISSQN,salvador,ISSQN,2023-12-01,2023-12-01,12,2024-12-01,201564378.85060686,19.050264343691587,0.10998417460410978,187682890.44855833,188821485.02880648,11185880.050022231
salvador-ISSQN,salvador,ISSQN,2024-01-01,2024-01-01,1,2024-02-01,159278235.93683836,18.93499183348381,0.09320351817123933,167248591.1774315,167976606.62356412,11783084.68741926
salvador-ISSQN,salvador,ISSQN,2024-01-01,2024-01-01,2,2024-03-01,162189752.8885526,18.979475668035526,0.10501363148850962,174856407.76875314,175823217.01630884,11783084.68741926
salvador-ISSQN,salvador,ISSQN,2024-01-01,2024-01-01,3,2024-04-01,170382067.58095023,18.92679884162347,0.11181565225290323,165883922.82323855,166924172.7150119,11783084.68741926
salvador-ISSQN,salvador,ISSQN,2024-01-01,2024-01-01,4,2024-05-01,166327769.7078219,18.91401180525439,0.11589631432742398,163776263.14775667,164879882.69538313,11783084.68741926
salvador-ISSQN,salvador,ISSQN,2024-01-01,2024-01-01,5,2024-06-01,159858497.2817491,18.903644632735524,0.11839505275845123,162087137.231764,163227146.74236232,11783084.68741926
salvador-ISSQN,salvador,ISSQN,2024-01-01,2024-01-01,6,2024-07-01,169912894.89976043,18.89730086676076,0.1199426040142896,161062148.9459646,162224864.1233358,11783084.68741926
salvador-ISSQN,salvador,ISSQN,2024-01-01,2024-01-01,7,2024-08-01,179459931.33462426,18.937572323337086,0.12090743569267697,167680731.79738268,168910851.42398682,11783084.68741926
salvador-ISSQN,salvador,ISSQN,2024-01-01,2024-01-01,8,2024-09-01,184543486.4872822,18.867059503922206,0.12151137397470174,156264322.1159506,157422213.37952316,11783084.68741926
salvador-ISSQN,salvador,ISSQN,2024-01-01,2024-01-01,9,2024-10-01,179016330.2612471,18.94221585039339,0.12189033613339058,168461172.40850765,169717267.38002497,11783084.68741926
salvador-ISSQN,salvador,ISSQN,2024-01-01,2024-01-01,10,2024-11-01,170272112.29129708,18.939939448036725,0.1221284895055017,168078123.15116033,169336282.32213017,11783084.68741926
salvador-ISSQN,salvador,ISSQN,2024-01-01,2024-01-01,11,2024-12-01,201564378.85060686,19.070600975001128,0.12227829488460204,191538803.44251254,192976111.71304896,11783084.68741926
salvador-ISSQN,salvador,ISSQN,2024-01-01,2024-01-01,12,2025-01-01,165418720.9248767,19.153355701126618,0.1223725824636301,208063879.00684583,209627609.320991,11783084.68741926
salvador-ISSQN,salvador,ISSQN,2024-02-01,2024-02-01,1,2024-03-01,162189752.8885526,18.954000554945413,0.09284295535625423,170458181.52315572,171194425.89632314,11932142.847481687
salvador-ISSQN,salvador,ISSQN,2024-02-01,2024-02-01,2,2024-04-01,170382067.58095023,18.90748201014926,0.10355943006602406,162710321.68348065,163585163.10074142,11932142.847481687
salvador-ISSQN,salvador,ISSQN,2024-02-01,2024-02-01,3,2024-05-01,166327769.7078219,18.899401841812168,0.10986310202810587,161400892.2236102,162377883.71642196,11932142.847481687
salvador-ISSQN,salvador,ISSQN,2024-02-01,2024-02-01,4,2024-06-01,159858497.2817491,18.892625823683787,0.11370946731330454,160310933.81134415,161350688.75619543,11932142.847481687
salvador-ISSQN,salvador,ISSQN,2024-02-01,2024-02-01,5,2024-07-01,169912894.89976043,18.8890166725962,0.11610131660286332,159733390.27808434,160813590.7061854,11932142.847481687
salvador-ISSQN,salvador,ISSQN,2024-02-01,2024-02-01,6,2024-08-01,179459931.33462426,18.93136609758935,0.1176046985916928,166643289.95139816,167799694.2950888,11932142.847481687
salvador-ISSQN,salvador,ISSQN,2024-02-01,2024-02-01,7,2024-09-01,184543486.4872822,18.862428607033177,0.1185556701735819,155542351.12962908,156639309.80681133,11932142.847481687
salvador-ISSQN,salvador,ISSQN,2024-02-01,2024-02-01,8,2024-10-01,179016330.2612471,18.938776161618488,0.11915955307612168,167882713.83383453,169078838.0017396,11932142.847481687
salvador-ISSQN,salvador,ISSQN,2024-02-01,2024-02-01,9,2024-11-01,170272112.29129708,18.937397943498386,0.11954395548219861,167651494.20771587,168853717.6702544,11932142.847481687
salvador-ISSQN,salvador,ISSQN,2024-02-01,2024-02-01,10,2024-12-01,201564378.85060686,19.068734558523463,0.11978901836268731,191181645.66991147,192558249.93496558,11932142.847481687
salvador-ISSQN,salvador,ISSQN,2024-02-01,2024-02-01,11,2025-01-01,165418720.9248767,19.151994878510152,0.1199453996750312,207780933.53758475,209280983.98008427,11932142.847481687
salvador-ISSQN,salvador,ISSQN,2024-02-01,2024-02-01,12,2025-02-01,168682440.2340401,18.899562503520198,0.12004525151902616,161426825.24979874,162594175.71513596,11932142.847481687
salvador-ISSQN,salvador,ISSQN,2024-03-01,2024-03-01,1,2024-04-01,170382067.58095023,18.878940154711163,0.09251290731328633,158131916.1062893,158810062.98947594,11978368.82477604
salvador-ISSQN,salvador,ISSQN,2024-03-01,2024-03-01,2,2024-05-01,166327769.7078219,18.87492370444095,0.1033260566021496,157498060.90516737,158341055.13691837,11978368.82477604
salvador-ISSQN,salvador,ISSQN,2024-03-01,2024-03-01,3,2024-06-01,159858497.2817491,18.871757611445872,0.10941933058953976,157000195.95704883,157942864.16765603,11978368.82477604
salvador-ISSQN,salvador,ISSQN,2024-03-01,2024-03-01,4,2024-07-01,169912894.89976043,18.87131702815076,0.11298731264254158,156931039.52908286,157935944.55184612,11978368.82477604
salvador-ISSQN,salvador,ISSQN,2024-03-01,2024-03-01,5,2024-08-01,179459931.33462426,18.91642069831573,0.1151169058692792,164171258.21109378,165262660.721776,11978368.82477604
salvador-ISSQN,salvador,ISSQN,2024-03-01,2024-03-01,6,2024-09-01,184543486.4872822,18.849858117713893,0.1164013177319587,153599345.5173312,154643457.51602125,11978368.82477604
salvador-ISSQN,salvador,ISSQN,2024-03-01,2024-03-01,7,2024-10-01,179016330.2612471,18.928239682613203,0.1171806269590443,166123107.4509085,167267574.76855868,11978368.82477604
salvador-ISSQN,salvador,ISSQN,2024-03-01,2024-03-01,8,2024-11-01,170272112.29129708,18.928593490777565,0.11765513591058471,166181893.56150362,167336088.88300663,11978368.82477604
salvador-ISSQN,salvador,ISSQN,2024-03-01,2024-03-01,9,2024-12-01,201564378.85060686,19.06139766610135,0.11794466571867873,189784099.59430656,191108739.00723857,11978368.82477604
salvador-ISSQN,salvador,ISSQN,2024-03-01,2024-03-01,10,2025-01-01,165418720.9248767,19.14589608735841,0.11812155190503625,206517577.4071217,207963353.6712814,11978368.82477604
salvador-ISSQN,salvador,ISSQN,2024-03-01,2024-03-01,11,2025-02-01,168682440.2340401,18.894504263498817,0.11822970262274078,160612351.2608389,161738824.01828986,11978368.82477604
salvador-ISSQN,salvador,ISSQN,2024-03-01,2024-03-01,12,2025-03-01,175688943.8790584,18.910803629076806,0.11829585855494569,163251681.96623024,164397952.17501745,11978368.82477604
salvador-ISSQN,salvador,ISSQN,2024-04-01,2024-04-01,1,2024-05-01,166327769.7078219,18.91568700574357,0.09230648003288638,164050851.15466523,164751238.51685134,12127319.770823214
salvador-ISSQN,salvador,ISSQN,2024-04-01,2024-04-01,2,2024-06-01,159858497.2817491,18.906775214579564,0.10250697279974588,162595359.38118002,163451857.32254493,12127319.770823214
salvador-ISSQN,salvador,ISSQN,2024-04-01,2024-04-01,3,2024-07-01,169912894.89976043,18.90124299634526,0.10866844734751403,161698329.9383489,162655888.22949642,12127319.770823214
salvador-ISSQN,salvador,ISSQN,2024-04-01,2024-04-01,4,2024-08-01,179459931.33462426,18.941880538216825,0.11252015408146285,168404694.79546577,169474144.0640608,12127319.770823214
salvador-ISSQN,salvador,ISSQN,2024-04-01,2024-04-01,5,2024-09-01,184543486.4872822,18.871433284080798,0.11497224770175107,156949284.7535724,157990046.62326074,12127319.770823214
salvador-ISSQN,salvador,ISSQN,2024-04-01,2024-04-01,6,2024-10-01,179016330.2612471,18.94645959735846,0.1165498566219565,169177598.0870993,170330552.2211452,12127319.770823214
salvador-ISSQN,salvador,ISSQN,2024-04-01,2024-04-01,7,2024-11-01,170272112.29129708,18.943932650742923,0.1175713580437037,168750635.0118339,169920996.89657995,12127319.770823214
salvador-ISSQN,salvador,ISSQN,2024-04-01,2024-04-01,8,2024-12-01,201564378.85060686,19.074276092615655,0.11823542425258608,192244026.167382,193592482.1900367,12127319.770823214
salvador-ISSQN,salvador,ISSQN,2024-04-01,2024-04-01,9,2025-01-01,165418720.9248767,19.1566818728178,0.11866822087265591,208757087.41714665,210232148.2880736,12127319.770823214
salvador-ISSQN,salvador,ISSQN,2024-04-01,2024-04-01,10,2025-02-01,168682440.2340401,18.903517339835584,0.11895074947666923,162066506.0031551,163217133.59319195,12127319.770823214
salvador-ISSQN,salvador,ISSQN,2024-04-01,2024-04-01,11,2025-03-01,175688943.8790584,18.918320153331887,0.11913537739493966,164483390.4777657,165654818.11548308,12127319.770823214
salvador-ISSQN,salvador,ISSQN,2024-04-01,2024-04-01,12,2025-04-01,181535033.12456664,18.96491691539904,0.11925611113306235,172329158.02202383,173558959.77575374,12127319.770823214
salvador-ISSQN,salvador,ISSQN,2024-05-01,2024-05-01,1,2024-06-01,159858497.2817491,18.913906446663724,0.09185761701426462,163759008.82044864,164451352.93014917,12208676.423622644
salvador-ISSQN,salvador,ISSQN,2024-05-01,2024-05-01,2,2024-07-01,169912894.89976043,18.907291253802704,0.10199799823816562,162679286.61713156,163527715.81524593,12208676.423622644
salvador-ISSQN,salvador,ISSQN,2024-05-01,2024-05-01,3,2024-08-01,179459931.33462426,18.947000221984617,0.10816392462691721,169269084.39046547,170262162.4621186,12208676.423622644
salvador-ISSQN,salvador,ISSQN,2024-05-01,2024-05-01,4,2024-09-01,184543486.4872822,18.87575916035723,0.11204311305460331,157629698.57303083,158622225.030574,12208676.423622644
salvador-ISSQN,salvador,ISSQN,2024-05-01,2024-05-01,5,2024-10-01,179016330.2612471,18.95010869576174,0.1145284563603714,169796071.53909823,170913318.98396853,12208676.423622644
salvador-ISSQN,salvador,ISSQN,2024-05-01,2024-05-01,6,2024-11-01,170272112.29129708,18.94700614795274,0.11613772131209435,169270087.47663623,170415500.41658965,12208676.423622644
salvador-ISSQN,salvador,ISSQN,2024-05-01,2024-05-01,7,2024-12-01,201564378.85060686,19.07686111887124,0.11718646993594639,192741624.8983015,194069607.3096469,12208676.423622644
salvador-ISSQN,salvador,ISSQN,2024-05-01,2024-05-01,8,2025-01-01,165418720.9248767,19.158853202897077,0.11787270620013227,209210860.42752868,210669305.6808353,12208676.423622644
salvador-ISSQN,salvador,ISSQN,2024-05-01,2024-05-01,9,2025-02-01,168682440.2340401,18.905338947449337,0.11832289922555883,162361996.6367093,163502542.99876752,12208676.423622644
salvador-ISSQN,salvador,ISSQN,2024-05-01,2024-05-01,10,2025-03-01,175688943.8790584,18.91984661999515,0.11861873377980764,164734660.61894676,165897688.5042352,12208676.423622644
salvador-ISSQN,salvador,ISSQN,2024-05-01,2024-05-01,11,2025-04-01,181535033.12456664,18.96619469313071,0.11881334621217561,172549497.12488195,173771712.52071005,12208676.423622644
salvador-ISSQN,salvador,ISSQN,2024-05-01,2024-05-01,12,2025-05-01,181276769.84444195,18.93973412446024,0.11894146132743112,168043616.29244328,169236492.74981433,12208676.423622644
salvador-ISSQN,salvador,ISSQN,2024-06-01,2024-06-01,1,2024-07-01,169912894.89976043,18.894887903975707,0.0914416457983112,160673980.4808469,161347130.38456556,12205773.076029072
salvador-ISSQN,salvador,ISSQN,2024-06-01,2024-06-01,2,2024-08-01,179459931.33462426,18.936598607159574,0.10159219651735321,167517537.82137576,168384244.3209975,12205773.076029072
salvador-ISSQN,salvador,ISSQN,2024-06-01,2024-06-01,3,2024-09-01,184543486.4872822,18.867046634965874,0.10769224306028222,156262311.17015237,157171078.90047505,12205773.076029072
salvador-ISSQN,salvador,ISSQN,2024-06-01,2024-06-01,4,2024-10-01,179016330.2612471,18.94281910674651,0.11148728970868937,168562828.34022757,169613658.99898526,12205773.076029072
salvador-ISSQN,salvador,ISSQN,2024-06-01,2024-06-01,5,2024-11-01,170272112.29129708,18.940913464060024,0.11389193095161941,168241913.6906315,169336624.0459371,12205773.076029072
salvador-ISSQN,salvador,ISSQN,2024-06-01,2024-06-01,6,2024-12-01,201564378.85060686,19.071773800466055,0.11543172385830328,191763576.81291288,193045417.2844564,12205773.076029072
salvador-ISSQN,salvador,ISSQN,2024-06-01,2024-06-01,7,2025-01-01,165418720.9248767,19.154609261272387,0.11642401780339072,208324863.13882023,209741533.38592649,12205773.076029072
salvador-ISSQN,salvador,ISSQN,2024-06-01,2024-06-01,8,2025-02-01,168682440.2340401,18.90180163518381,0.11706602052227201,161788686.14147314,162901105.8002291,12205773.076029072
salvador-ISSQN,salvador,ISSQN,2024-06-01,2024-06-01,9,2025-03-01,175688943.8790584,18.91690069117041,0.11748242911657272,164250078.15697145,165387498.0836837,12205773.076029072
salvador-ISSQN,salvador,ISSQN,2024-06-01,2024-06-01,10,2025-04-01,181535033.12456664,18.963743172640555,0.11775294741268905,172127006.58082289,173324488.37307242,12205773.076029072
salvador-ISSQN,salvador,ISSQN,2024-06-01,2024-06-01,11,2025-05-01,181276769.84444195,18.93769552812426,0.1179288694427705,167701392.13895705,168871585.8892525,12205773.076029072
salvador-ISSQN,salvador,ISSQN,2024-06-01,2024-06-01,12,2025-06-01,168323445.51961663,18.8964383801582,0.11804335018988368,160923294.88880926,162048380.94521174,12205773.076029072
salvador-ISSQN,salvador,ISSQN,2024-07-01,2024-07-01,1,2024-08-01,179459931.33462426,18.964743350761474,0.09114765175509174,172299250.36969998,173016460.9562509,12282496.503963746
salvador-ISSQN,salvador,ISSQN,2024-07-01,2024-07-01,2,2024-09-01,184543486.4872822,18.89071815209788,0.10101552462325902,160005404.71524662,160823849.29223475,12282496.503963746
salvador-ISSQN,salvador,ISSQN,2024-07-01,2024-07-01,3,2024-10-01,179016330.2612471,18.96270678997881,0.10711833641377388,171948709.54352242,172938043.6239054,12282496.503963746
